IMAGE_ID,ENGLISH SENTENCES,LOZI TRANSLATIONS
4509496747,"A man in black shorts stands next to a bicycle , as a young girl in a lavender coat looks on .","muuna mwasiputula sesinsu uyemi fakaufi ni njinga, musizani yatinile jansi Inge atalima"
4509715457,"A dark-haired man , wearing sungalsses and a white shirt and jeans , is holding a guitar and sitting in front of a microphone .","muuna wamilili, yatinile mangilasi nisihapalo sesisweu ni bulukwe usweli gita"
4509762476,"Sitting at the rear of a crowd of people on the grassy hill , an Asian man plays his shamisen , a Japanese stringed instrument .","kuina kwamulayo yasikwata faka lundu kabucwani, muuna wakwa Naha ya Asia Inge aliza"
4509790721,"An Asian woman , dressed in gold and green ceremonial garb , pointing in unison with similarly dressed people in what appears to be a choreographed routine .",musali wakwa Naha ya Asia yatinile litino zamukiti
4510049538,A crowd of people watch a street performer do a trick with a fancy pogo stick .,sikwata sabatu sibuha mutu yasweli kueza mabibo ni kakota mwa mukwakwa
4510120267,Person in a red beanie looks over the water while sitting on a wooden bench .,mutu yatinile ka kuwani utalima menzi Inge ainzi bakapula
4510129002,A man with a cane and a woman with a yellow scarf walk down a busy paved pedestrian trail with three dogs .,"muuna yanani mulamu ni musali yatinile taulo yamubala oswana sina wa mai, bazamaya mwa mukwakwa wabazamai bamahutu opatehile"
4510135650,"A man in urban street gear including a striped hoodie looks down at something in his hand , in front of a brick-and-glass storefront .",muuna yamwa liapalo zamwa mukwakwa wamwa bukuwa kukopanyeleza sasilami samishulundu utalima nto yemwi mwamazoho yahae
4510318316,There is a man sitting next to a canal by a large yellow building next to a red brick bridge .,kunani muuna yainzi bukaufi  ni muyaho wamubala oswana sina wa mai woinzi bukaufi ni masilelo a nuka amafubelu
4510387219,A person in a hat walking their dog in front of a building with large chain-linked fences surrounding it .,mutu yatinile kuwani uzamaisa nja yahae fapataa muyaho opotolohilwe ki tusipi
4510479045,A father is carrying his son on his shoulders as the son makes a funny face .,ndate yalwezi mwanahae famaheta mi mushimani opanga sifateho sahae kuba sesi sehisa
4510551119,An old man wearing a blue jean jacket is sitting at the counter of a magazine stand,mudala yatinile bulukwe bwa mubala oswana sina malu uinzi fapataa kalani yali buka
4510764354,A young man in a blue shirt reads off of a stand in a highly ornate church .,mutangana yamwa hembe yamubala oswana sina wa mai usweli wa bala mwa keleke
4510789820,"A view of a street with puddles , people walking , and lined with buildings that are mostly three-stories tall .","kubonahala mukwakwa onana zaku fuluisa, batu baba zamaya ni miyaho yetatamana"
4510809964,"A woman in a cowboy hat walks followed by a man in a blue baseball cap , a boy in a blue t-short and a woman in a green top .",musali yamwa kuwani yaba pahami bali pizi wazamaya inge a latelelwa ki muuna yatinile kuwani yambola
451081733,The man is wearing rolled up blue jeans and holding a video camera on a stone beach .,muuna yatinile bukukwe bobu putilwe kwatasi usweli kapanagaliko kakainga maswaniso fa likamba lelinani macwe
4510875373,A man in a light purple shirt raises his hand and looks at the floor while some other individuals sit or stand in the background .,muuna yatinile hembe uyemisize lizoho mi utalimezi fafasi
45110113,A woman sits at a chair drawing a caricature portrait of a young boy .,musali uina fasipula inge aswanisa mwana mushimani
4511060196,A man on a bench in front of the water and between 2 palm trees .,"muuna yafa sipula fapataa mezi, mwahalaa likota ze peli"
4511110810,An old man blows colorful bubbles like a young child .,mudala usweli wabapalisa mezi inge mwanana
4511339699,A woman in a buff colored jacket with gold buttons stands in profile on a busy city street .,"musali yatinile jakete yamibala-bala, yenani likunupo za gauda, uyemi mwa mukwakwa opatehile"
4511353486,A person with a snowboard and helmet is standing in front of a backdrop of snow-covered mountains .,mutu yanani sipangaliko samahutu ni kuwani yakuisileleza uyemi fapataa litwa
4511377649,"A woman wearing pink and her companion , a man wearing plaid , look at a map of Central Park in New York city , as a cyclist and horse-drawn carriage pass them in the background .","musali ni ya musingeketa, muuna yatinile zabwanda, batalima"
4511383947,An Asian child wearing a cap cries while being held by a woman in a crowded place .,mwanana wakwa Asia utinile kuwani walila inge asweli ki musali yamwa sibaka sesi nani batu babañata
4511574626,Three yong boys ar standing at a counter with cups and food .,bashimani baba lalu bayemi fasibeyelo sa likomoki ni lico
4511584046,An older woman in a brown sweater removes her glasses while three other people in front of a red wall converse .,"muchembele yatinile sweta yefubelu, uzusa magilasi yakwa meto mi batu baba lalu bayemi fapilaa"
4511585083,A dog stands in front of its owner who si wearing blue sweatpants and a red sweatshirt .,nja iyemi fapataa muña yano yatinile bulukwe bwa mubala oswana sina malu ni hembe yefubelu
4511684396,An older man with gray hair wearing a black jacket paints three different pictures of an older man .,mudala wa milili yeseta utinile jakete yensu uswanisa liswaniso zetalu
4511704373,Two players wearing white uniforms are playing a sports game and trying to score .,balahi baba beli batinile liapalo zeswana zesweu inge babapala mbola yamahutu ni kulika kunwisa
4511764901,"A woman walks toward the top of an escalator , with a castle in the background outside the windows .","musali uya fahalimwaa kapangaliko kaka zamaya, mi muleneñi wabonahala kwamulaho"
4511879942,A woman is pointing down the street to her friend in front of an entrance to a subway station .,musali usupa mwatasaa mukwakwa inge abonisa mulikanaa hae yayemi kwamakenelo a sitima
45119507,A father and son are playing with a wooden train set on top of a city-themed play mat .,ndate ni mwanahae wamushimani babapala ni sitima sa mabalelo falimwa lisila leliapesizwe fafasi
4511956396,A man dressed in a red uniform talks on the phone outside Broad St. station near a newsstand .,"muuna yatinile liapalo zefubelu, wabulela fa luwaile"
4512128247,Bearded man wearing socks with sandals sitting on a bench .,muuna wamilelu utinile zakwa mahutu inge ainzi fa sipula
4512148745,A woman in a denim jacket is carting off a wheelbarrow as two other women watch .,musali mwa jakete inge akasha wilibala mi basali baba beli babuha
4512171349,One young boy is hugging another young boy from behind while they both are wearing identical tan jackets .,mushimani alimumwi usweli mushimani yomunwi kwamulaho mi kaufela batinile
4512324065,"An older woman holding a cup and picture of a young family leans against a cold wall , huddled up to keep warm .","muchembele yasweli komoki ni siswaniso sa lubasi lolu inyani, uyendamezi kwa limota leli bata"
4512346966,Two lacrosse players are kneeling down looking at the ground while a man is look down at the ground .,balahi baba beli bakubami inge batalimile fafasi mi muuna alimumwi utalimezi mwahalimu
4512401386,"A group of women all dressed the same in black dresses and hats and neckties , are standing by a guitarist on a busy city street at night .","sikwata sa basali, kaufela batinile mandelesi yaswana yamansu, likuwani ni litayi, bayemi"
4512401912,The guard is asking the girls whether they have the tickets for the concert .,mumameli wasibaka ubuza basizani ngi banani tupepa twamakenelo amwa sibaka seo sesi nani babaliza nikuopela lipina
4512406110,"A group of teenage girls , dressed in their red school uniforms , holding their bookbags and walking down a busy street .","sikwata sa likalibe za basizani, sitinile liapalo zeswana zefubelu inge basweli mikotana yali buka"
4512530785,"People in colorful , multicolored costumes hold hands during a street parade .",Batu mwalitino zamibala yeming'ata baswalelani kwamazoho Inge bayemi
4512605906,Two women wearing scarfs on their heads are jogging on a beach bath .,basizani bababeli babatinile tusila twamwamulala kwatoho bamata kwatuko nilikamba
4512694448,A woman sits at an outside stand with several hand made crafts for sale .,basali bainzi fande inge bayemi ni lika zeñata zaku beta zelekisiwa
4513112701,A young man with a red guitar and tattoos on his arm stands in front of a microphone .,"muuna ni gita yamibala,nisi dinto falizoho uyemi kwapata ni"
4513156669,A man in a white shirt takes pictures of a band performing at a bar .,muuna mwasihapalo sesisweu unga liswaniso la sikwata sabahopeli kwa taveni
4513166936,Several African American men are holding guitars and wearing white suits and hats with blue ribbon accents .,sikwata sabaana bansu bakwa America basweli ma gita Inge batinile ma suti yasweu nitukuwani
451326127,Large brown dog jumps over a low tree trunk in a wooded area .,nja yetuna yefubelu yatula fasikota kwasibaka salikota zenga'ata 
4513402918,A band of young musicians are playing an intimate concert to a small crowd in an outdoor courtyard .,sikwata sabaopeli banana baopela famukiti fasikwata sabatu fande
4513514840,A man with a red bag rides his bike down a damp city street in front of a building covered in scaffolding .,muuna ni mukotani wamibala uchova njinga yahaye mwalinzila zekolobile kwapata ya muyaho
4514082925,A yellow commuter train is on the tracks with the number 2 in the upper right corner .,sitima samubala oswana sina wa mai sifa njanji yenani ñombolo 2 kwa lineku lakwa bulyo la mwahalimu
4514304589,Two women are standing outside looking at something with funny expressions on their faces while the other people around them do n't seem to notice .,basali baba beli bayemi fande inge batalima nto yemwi yesehisa
4514335001,A man wearing an orange jacket and holding onto one handlebar of a bicycle points to a window in a building while a person behind him looks in that direction .,muuna yatinile jakete yamubala oswana sina lizazi halilikela usweli siswalelo safa njinga
4514553168,Three children smile for a picture against a back-round of more smiling faces .,banana baba lalu bamenya inge baingiwa maswaniso kwamulaho wa lifateho zeñata zemenya
4514569490,A young man is holding a little girl and kissing her chin while the girl smiles at him .,mutangana usweli mwana musizani inge amutubeta fa mulelu mi musizani wamenya
4514569500,A man with black hair and blue shirt looking at a young girl with brown hair and a flower dress in a park .,muuna wa milili yeminsu ni hembe yamubala oswana sina malu utalima mwanana wa musizani wa milili yemifubelu
4514987995,One woman wearing a starred jacket is sitting at a table with papers across from a man with glasses and blue shirt and another woman wearing a vest,musali alimumwi yatinile jakete uinzi fa tafule ya mapepa yamañata mi mwa buse kuinzi muuna yomumwi
4515264823,"A little girl playing in a water jet fountain , with multiple children playing in the background .",mwanaa musizani ubapala mwa mezi ni banana babamwi babañata inge babapala 
4515460,"A man in a dirty yellow reflective vest and black cap has his back to the camera , watching an approach truck drive past an American flag .",muuna yatinile njamala yebenya ya mubala oswana sina wa malu ni kuwani yensu ufulalezi kapangaliko kakainga maswaniso
451547131,"A man carrying a surfboard is walking across the beach during sunset , gazing into the horizon as the waves gently wash into shore .","muuna yalwezi sipangaliko saku zamayela fateni, uzamaya atula likamba la liwate ka nako yelilikela lizazi"
